 7000   3.0  -1.0
 7000   3.5  -1.0
 7000   4.0  -1.0
 7000   4.5  -1.0
 7000   5.0  -1.0
 7250   0.5  -1.0
 7250   1.0  -1.0
 7250   1.5  -1.0
 7250   2.0  -1.0
 7250   2.5  -1.0
 7250   3.0  -1.0
 7250   3.5  -1.0
 7250   4.0  -1.0
 7250   4.5  -1.0
 7250   5.0  -1.0
 7500   0.5  -1.0
 7500   1.0  -1.0
 7500   1.5  -1.0
 7500   2.0  -1.0
 7500   2.5  -1.0
 7500   3.0  -1.0
 7500   3.5  -1.0
 7500   4.0  -1.0
 7500   4.5  -1.0
 7500   5.0  -1.0
 7750   1.0  -1.0
 7750   1.5  -1.0
 7750   2.0  -1.0
 7750   2.5  -1.0
 7750   3.0  -1.0
 7750   3.5  -1.0
 7750   4.0  -1.0
 7750   4.5  -1.0
 7750   5.0  -1.0
 8000   1.0  -1.0
 8000   1.5  -1.0
 8000   2.0  -1.0
 8000   2.5  -1.0
 8000   3.0  -1.0
 8000   3.5  -1.0
 8000   4.0  -1.0
 8000   4.5  -1.0
 8000   5.0  -1.0
 8250   1.0  -1.0
 8250   1.5  -1.0
 8250   2.0  -1.0
 8250   2.5  -1.0
 8250   3.0  -1.0
 8250   3.5  -1.0
 8250   4.0  -1.0
 8250   4.5  -1.0
 8250   5.0  -1.0
 8500   1.5  -1.0
 8500   2.0  -1.0
 8500   2.5  -1.0
 8500   3.0  -1.0
 8500   3.5  -1.0
 8500   4.0  -1.0
 8500   4.5  -1.0
 8500   5.0  -1.0
 8750   1.5  -1.0
 8750   2.0  -1.0
 8750   2.5  -1.0
 8750   3.0  -1.0
 8750   3.5  -1.0
 8750   4.0  -1.0
 8750   4.5  -1.0
 8750   5.0  -1.0
 9000   1.5  -1.0
 9000   2.0  -1.0
 9000   2.5  -1.0
 9000   3.0  -1.0
 9000   3.5  -1.0
 9000   4.0  -1.0
 9000   4.5  -1.0
 9000   5.0  -1.0
 9250   2.0  -1.0
 9250   2.5  -1.0
 9250   3.0  -1.0
 9250   3.5  -1.0
 9250   4.0  -1.0
 9250   4.5  -1.0
 9250   5.0  -1.0
 9500   2.0  -1.0
 9500   2.5  -1.0
 9500   3.0  -1.0
 9500   3.5  -1.0
 9500   4.0  -1.0
 9500   4.5  -1.0
 9500   5.0  -1.0
 9750   2.0  -1.0
 9750   2.5  -1.0
 9750   3.0  -1.0
 9750   3.5  -1.0
 9750   4.0  -1.0
 9750   4.5  -1.0
 9750   5.0  -1.0
10000   2.0  -1.0
10000   2.5  -1.0
10000   3.0  -1.0
10000   3.5  -1.0
10000   4.0  -1.0
10000   4.5  -1.0
10000   5.0  -1.0
10500   2.0  -1.0
10500   2.5  -1.0
10500   3.0  -1.0
10500   3.5  -1.0
10500   4.0  -1.0
10500   4.5  -1.0
10500   5.0  -1.0
11000   2.5  -1.0
11000   3.0  -1.0
11000   3.5  -1.0
11000   4.0  -1.0
11000   4.5  -1.0
11000   5.0  -1.0
11500   2.5  -1.0
11500   3.0  -1.0
11500   3.5  -1.0
11500   4.0  -1.0
11500   4.5  -1.0
11500   5.0  -1.0
12000   2.5  -1.0
12000   3.0  -1.0
12000   3.5  -1.0
12000   4.0  -1.0
12000   4.5  -1.0
12000   5.0  -1.0
12500   2.5  -1.0
12500   3.0  -1.0
12500   3.5  -1.0
12500   4.0  -1.0
12500   4.5  -1.0
12500   5.0  -1.0
13000   2.5  -1.0
13000   3.0  -1.0
13000   3.5  -1.0
13000   4.0  -1.0
13000   4.5  -1.0
13000   5.0  -1.0
14000   2.0  -1.0
14000   2.5  -1.0
14000   3.0  -1.0
14000   3.5  -1.0
14000   4.0  -1.0
14000   4.5  -1.0
14000   5.0  -1.0
15000   2.5  -1.0
15000   3.0  -1.0
15000   3.5  -1.0
15000   4.0  -1.0
15000   4.5  -1.0
15000   5.0  -1.0
16000   2.5  -1.0
16000   3.0  -1.0
16000   3.5  -1.0
16000   4.0  -1.0
16000   4.5  -1.0
16000   5.0  -1.0
17000   2.5  -1.0
17000   3.0  -1.0
17000   3.5  -1.0
17000   4.0  -1.0
17000   4.5  -1.0
17000   5.0  -1.0
18000   2.5  -1.0
18000   3.0  -1.0
18000   3.5  -1.0
18000   4.0  -1.0
18000   4.5  -1.0
18000   5.0  -1.0
19000   2.5  -1.0
19000   3.0  -1.0
19000   3.5  -1.0
19000   4.0  -1.0
19000   4.5  -1.0
19000   5.0  -1.0
20000   3.0  -1.0
20000   3.5  -1.0
20000   4.0  -1.0
20000   4.5  -1.0
20000   5.0  -1.0
21000   3.0  -1.0
21000   3.5  -1.0
21000   4.0  -1.0
21000   4.5  -1.0
21000   5.0  -1.0
22000   3.0  -1.0
22000   3.5  -1.0
22000   4.0  -1.0
22000   4.5  -1.0
22000   5.0  -1.0
23000   3.0  -1.0
23000   3.5  -1.0
23000   4.0  -1.0
23000   4.5  -1.0
23000   5.0  -1.0
24000   3.0  -1.0
24000   3.5  -1.0
24000   4.0  -1.0
24000   4.5  -1.0
24000   5.0  -1.0
25000   3.0  -1.0
25000   3.5  -1.0
25000   4.0  -1.0
25000   4.5  -1.0
25000   5.0  -1.0
26000   3.0  -1.0
26000   3.5  -1.0
26000   4.0  -1.0
26000   4.5  -1.0
26000   5.0  -1.0
27000   3.5  -1.0
27000   4.0  -1.0
27000   4.5  -1.0
27000   5.0  -1.0
28000   3.5  -1.0
28000   4.0  -1.0
28000   4.5  -1.0
28000   5.0  -1.0
29000   3.5  -1.0
29000   4.0  -1.0
29000   4.5  -1.0
29000   5.0  -1.0
30000   3.5  -1.0
30000   4.0  -1.0
30000   4.5  -1.0
30000   5.0  -1.0
31000   3.5  -1.0
31000   4.0  -1.0
31000   4.5  -1.0
31000   5.0  -1.0
32000   4.0  -1.0
32000   4.5  -1.0
32000   5.0  -1.0
33000   4.0  -1.0
33000   4.5  -1.0
33000   5.0  -1.0
34000   4.0  -1.0
34000   4.5  -1.0
34000   5.0  -1.0
35000   4.0  -1.0
35000   4.5  -1.0
35000   5.0  -1.0
37500   4.5  -1.0
37500   5.0  -1.0
40000   4.5  -1.0
40000   5.0  -1.0
42500   5.0  -1.0
45000   5.0  -1.0
47500   5.0  -1.0
50000   5.0  -1.0
 3500   0.0  -0.5
 3500   0.5  -0.5
 3500   1.0  -0.5
 3500   1.5  -0.5
 3500   2.0  -0.5
 3500   2.5  -0.5
 3500   3.0  -0.5
 3500   3.5  -0.5
 3500   4.0  -0.5
 3500   4.5  -0.5
 3500   5.0  -0.5
 3750   0.0  -0.5
 3750   0.5  -0.5
 3750   1.0  -0.5
 3750   1.5  -0.5
 3750   2.0  -0.5
 3750   2.5  -0.5
 3750   3.0  -0.5
 3750   3.5  -0.5
 3750   4.0  -0.5
 3750   4.5  -0.5
 3750   5.0  -0.5
 4000   0.0  -0.5
 4000   0.5  -0.5
 4000   1.0  -0.5
 4000   1.5  -0.5
 4000   2.0  -0.5
 4000   2.5  -0.5
 4000   3.0  -0.5
 4000   3.5  -0.5
 4000   4.0  -0.5
 4000   4.5  -0.5
 4000   5.0  -0.5
 4250   0.0  -0.5
 4250   0.5  -0.5
 4250   1.0  -0.5
 4250   1.5  -0.5
 4250   2.0  -0.5
 4250   2.5  -0.5
 4250   3.0  -0.5
 4250   3.5  -0.5
 4250   4.0  -0.5
 4250   4.5  -0.5
 4250   5.0  -0.5
 4500   0.0  -0.5
 4500   0.5  -0.5
 4500   1.0  -0.5
 4500   1.5  -0.5
 4500   2.0  -0.5
 4500   2.5  -0.5
 4500   3.0  -0.5
 4500   3.5  -0.5
 4500   4.0  -0.5
 4500   4.5  -0.5
 4500   5.0  -0.5
 4750   0.0  -0.5
 4750   0.5  -0.5
 4750   1.0  -0.5
 4750   1.5  -0.5
 4750   2.0  -0.5
 4750   2.5  -0.5
 4750   3.0  -0.5
 4750   3.5  -0.5
 4750   4.0  -0.5
 4750   4.5  -0.5
 4750   5.0  -0.5
 5000   0.0  -0.5
 5000   0.5  -0.5
 5000   1.0  -0.5
 5000   1.5  -0.5
 5000   2.0  -0.5
 5000   2.5  -0.5
 5000   3.0  -0.5
 5000   3.5  -0.5
 5000   4.0  -0.5
 5000   4.5  -0.5
 5000   5.0  -0.5
 5250   0.0  -0.5
 5250   0.5  -0.5
 5250   1.0  -0.5
 5250   1.5  -0.5
 5250   2.0  -0.5
 5250   2.5  -0.5
 5250   3.0  -0.5
 5250   3.5  -0.5
 5250   4.0  -0.5
 5250   4.5  -0.5
 5250   5.0  -0.5
 5500   0.0  -0.5
 5500   0.5  -0.5
 5500   1.0  -0.5
 5500   1.5  -0.5
 5500   2.0  -0.5
 5500   2.5  -0.5
 5500   3.0  -0.5
 5500   3.5  -0.5
 5500   4.0  -0.5
 5500   4.5  -0.5
 5500   5.0  -0.5
 5750   0.0  -0.5
 5750   0.5  -0.5
 5750   1.0  -0.5
 5750   1.5  -0.5
 5750   2.0  -0.5
 5750   2.5  -0.5
 5750   3.0  -0.5
 5750   3.5  -0.5
 5750   4.0  -0.5
 5750   4.5  -0.5
 5750   5.0  -0.5
 6000   0.0  -0.5
 6000   0.5  -0.5
 6000   1.0  -0.5
 6000   1.5  -0.5
 6000   2.0  -0.5
 6000   2.5  -0.5
 6000   3.0  -0.5
 6000   3.5  -0.5
 6000   4.0  -0.5
 6000   4.5  -0.5
 6000   5.0  -0.5
 6250   0.5  -0.5
 6250   1.0  -0.5
 6250   1.5  -0.5
 6250   2.0  -0.5
 6250   2.5  -0.5
 6250   3.0  -0.5
 6250   3.5  -0.5
 6250   4.0  -0.5
 6250   4.5  -0.5
 6250   5.0  -0.5
 6500   0.5  -0.5
 6500   1.0  -0.5
 6500   1.5  -0.5
 6500   2.0  -0.5
 6500   2.5  -0.5
 6500   3.0  -0.5
 6500   3.5  -0.5
 6500   4.0  -0.5
 6500   4.5  -0.5
 6500   5.0  -0.5
 6750   0.5  -0.5
 6750   1.0  -0.5
 6750   1.5  -0.5
 6750   2.0  -0.5
 6750   2.5  -0.5
 6750   3.0  -0.5
 6750   3.5  -0.5
 6750   4.0  -0.5
 6750   4.5  -0.5
 6750   5.0  -0.5
 7000   0.5  -0.5
 7000   1.0  -0.5
 7000   1.5  -0.5
 7000   2.0  -0.5
 7000   2.5  -0.5
 7000   3.0  -0.5
 7000   3.5  -0.5
 7000   4.0  -0.5
 7000   4.5  -0.5
 7000   5.0  -0.5
 7250   0.5  -0.5
 7250   1.0  -0.5
 7250   1.5  -0.5
 7250   2.0  -0.5
 7250   2.5  -0.5
 7250   3.0  -0.5
 7250   3.5  -0.5
 7250   4.0  -0.5
 7250   4.5  -0.5
 7250   5.0  -0.5
 7500   0.5  -0.5
 7500   1.0  -0.5
 7500   1.5  -0.5
 7500   2.0  -0.5
 7500   2.5  -0.5
 7500   3.0  -0.5
 7500   3.5  -0.5
 7500   4.0  -0.5
 7500   4.5  -0.5
 7500   5.0  -0.5
 7750   1.0  -0.5
 7750   1.5  -0.5
 7750   2.0  -0.5
 7750   2.5  -0.5
 7750   3.0  -0.5
 7750   3.5  -0.5
 7750   4.0  -0.5
 7750   4.5  -0.5
 7750   5.0  -0.5
 8000   1.0  -0.5
 8000   1.5  -0.5
 8000   2.0  -0.5
 8000   2.5  -0.5
 8000   3.0  -0.5
 8000   3.5  -0.5
 8000   4.0  -0.5
 8000   4.5  -0.5
 8000   5.0  -0.5
 8250   1.0  -0.5
 8250   1.5  -0.5
 8250   2.0  -0.5
 8250   2.5  -0.5
 8250   3.0  -0.5
 8250   3.5  -0.5
 8250   4.0  -0.5
 8250   4.5  -0.5
 8250   5.0  -0.5
 8500   1.0  -0.5
 8500   1.5  -0.5
 8500   2.0  -0.5
 8500   2.5  -0.5
 8500   3.0  -0.5
 8500   3.5  -0.5
 8500   4.0  -0.5
 8500   4.5  -0.5
 8500   5.0  -0.5
 8750   1.5  -0.5
 8750   2.0  -0.5
 8750   2.5  -0.5
 8750   3.0  -0.5
 8750   3.5  -0.5
 8750   4.0  -0.5
 8750   4.5  -0.5
 8750   5.0  -0.5
 9000   1.5  -0.5
 9000   2.0  -0.5
 9000   2.5  -0.5
 9000   3.0  -0.5
 9000   3.5  -0.5
 9000   4.0  -0.5
 9000   4.5  -0.5
 9000   5.0  -0.5
 9250   2.0  -0.5
 9250   2.5  -0.5
 9250   3.0  -0.5
 9250   3.5  -0.5
 9250   4.0  -0.5
 9250   4.5  -0.5
 9250   5.0  -0.5
 9500   2.0  -0.5
 9500   2.5  -0.5
 9500   3.0  -0.5
 9500   3.5  -0.5
 9500   4.0  -0.5
 9500   4.5  -0.5
 9500   5.0  -0.5
 9750   2.0  -0.5
 9750   2.5  -0.5
 9750   3.0  -0.5
 9750   3.5  -0.5
 9750   4.0  -0.5
 9750   4.5  -0.5
 9750   5.0  -0.5
10000   2.0  -0.5
10000   2.5  -0.5
10000   3.0  -0.5
10000   3.5  -0.5
10000   4.0  -0.5
10000   4.5  -0.5
10000   5.0  -0.5
10500   2.0  -0.5
10500   2.5  -0.5
10500   3.0  -0.5
10500   3.5  -0.5
10500   4.0  -0.5
10500   4.5  -0.5
10500   5.0  -0.5
11000   2.5  -0.5
11000   3.0  -0.5
11000   3.5  -0.5
11000   4.0  -0.5
11000   4.5  -0.5
11000   5.0  -0.5
11500   2.5  -0.5
11500   3.0  -0.5
11500   3.5  -0.5
11500   4.0  -0.5
11500   4.5  -0.5
11500   5.0  -0.5
12000   2.5  -0.5
12000   3.0  -0.5
12000   3.5  -0.5
12000   4.0  -0.5
12000   4.5  -0.5
12000   5.0  -0.5
12500   2.5  -0.5
12500   3.0  -0.5
12500   3.5  -0.5
12500   4.0  -0.5
12500   4.5  -0.5
12500   5.0  -0.5
13000   2.5  -0.5
13000   3.0  -0.5
13000   3.5  -0.5
13000   4.0  -0.5
13000   4.5  -0.5
13000   5.0  -0.5
14000   2.0  -0.5
14000   2.5  -0.5
14000   3.0  -0.5
14000   3.5  -0.5
14000   4.0  -0.5
14000   4.5  -0.5
14000   5.0  -0.5
15000   2.5  -0.5
15000   3.0  -0.5
15000   3.5  -0.5
15000   4.0  -0.5
15000   4.5  -0.5
15000   5.0  -0.5
16000   2.5  -0.5
16000   3.0  -0.5
16000   3.5  -0.5
16000   4.0  -0.5
16000   4.5  -0.5
16000   5.0  -0.5
17000   2.5  -0.5
17000   3.0  -0.5
17000   3.5  -0.5
17000   4.0  -0.5
17000   4.5  -0.5
17000   5.0  -0.5
18000   2.5  -0.5
18000   3.0  -0.5
18000   3.5  -0.5
18000   4.0  -0.5
18000   4.5  -0.5
18000   5.0  -0.5
19000   2.5  -0.5
19000   3.0  -0.5
19000   3.5  -0.5
19000   4.0  -0.5
19000   4.5  -0.5
19000   5.0  -0.5
20000   3.0  -0.5
20000   3.5  -0.5
20000   4.0  -0.5
20000   4.5  -0.5
20000   5.0  -0.5
21000   3.0  -0.5
21000   3.5  -0.5
21000   4.0  -0.5
21000   4.5  -0.5
21000   5.0  -0.5
22000   3.0  -0.5
22000   3.5  -0.5
22000   4.0  -0.5
22000   4.5  -0.5
22000   5.0  -0.5
23000   3.0  -0.5
23000   3.5  -0.5
23000   4.0  -0.5
23000   4.5  -0.5
23000   5.0  -0.5
24000   3.0  -0.5
24000   3.5  -0.5
24000   4.0  -0.5
24000   4.5  -0.5
24000   5.0  -0.5
25000   3.0  -0.5
25000   3.5  -0.5
25000   4.0  -0.5
25000   4.5  -0.5
25000   5.0  -0.5
26000   3.0  -0.5
26000   3.5  -0.5
26000   4.0  -0.5
26000   4.5  -0.5
26000   5.0  -0.5
27000   3.5  -0.5
27000   4.0  -0.5
27000   4.5  -0.5
27000   5.0  -0.5
28000   3.5  -0.5
28000   4.0  -0.5
28000   4.5  -0.5
28000   5.0  -0.5
29000   3.5  -0.5
29000   4.0  -0.5
29000   4.5  -0.5
29000   5.0  -0.5
30000   3.5  -0.5
30000   4.0  -0.5
30000   4.5  -0.5
30000   5.0  -0.5
31000   3.5  -0.5
31000   4.0  -0.5
31000   4.5  -0.5
31000   5.0  -0.5
32000   4.0  -0.5
32000   4.5  -0.5
32000   5.0  -0.5
33000   4.0  -0.5
33000   4.5  -0.5
33000   5.0  -0.5
34000   4.0  -0.5
34000   4.5  -0.5
34000   5.0  -0.5
35000   4.0  -0.5
35000   4.5  -0.5
35000   5.0  -0.5
37500   4.5  -0.5
37500   5.0  -0.5
40000   4.5  -0.5
40000   5.0  -0.5
42500   5.0  -0.5
45000   5.0  -0.5
47500   5.0  -0.5
50000   5.0  -0.5
 3500   0.0  -0.3
 3500   0.5  -0.3
 3500   1.0  -0.3
 3500   1.5  -0.3
 3500   2.0  -0.3
 3500   2.5  -0.3
 3500   3.0  -0.3
 3500   3.5  -0.3
 3500   4.0  -0.3
 3500   4.5  -0.3
 3500   5.0  -0.3
 3750   0.0  -0.3
 3750   0.5  -0.3
 3750   1.0  -0.3
 3750   1.5  -0.3
 3750   2.0  -0.3
 3750   2.5  -0.3
 3750   3.0  -0.3
 3750   3.5  -0.3
 3750   4.0  -0.3
 3750   4.5  -0.3
 3750   5.0  -0.3
 4000   0.0  -0.3
 4000   0.5  -0.3
 4000   1.0  -0.3
 4000   1.5  -0.3
 4000   2.0  -0.3
 4000   2.5  -0.3
 4000   3.0  -0.3
 4000   3.5  -0.3
 4000   4.0  -0.3
 4000   4.5  -0.3
 4000   5.0  -0.3
 4250   0.0  -0.3
 4250   0.5  -0.3
 4250   1.0  -0.3
 4250   1.5  -0.3
 4250   2.0  -0.3
 4250   2.5  -0.3
 4250   3.0  -0.3
 4250   3.5  -0.3
 4250   4.0  -0.3
 4250   4.5  -0.3
 4250   5.0  -0.3
 4500   0.0  -0.3
 4500   0.5  -0.3
 4500   1.0  -0.3
 4500   1.5  -0.3
 4500   2.0  -0.3
 4500   2.5  -0.3
 4500   3.0  -0.3
 4500   3.5  -0.3
 4500   4.0  -0.3
 4500   4.5  -0.3
 4500   5.0  -0.3
 4750   0.0  -0.3
 4750   0.5  -0.3
 4750   1.0  -0.3
 4750   1.5  -0.3
 4750   2.0  -0.3
 4750   2.5  -0.3
 4750   3.0  -0.3
 4750   3.5  -0.3
 4750   4.0  -0.3
 4750   4.5  -0.3
 4750   5.0  -0.3
 5000   0.0  -0.3
 5000   0.5  -0.3
 5000   1.0  -0.3
 5000   1.5  -0.3
 5000   2.0  -0.3
 5000   2.5  -0.3
 5000   3.0  -0.3
 5000   3.5  -0.3
 5000   4.0  -0.3
 5000   4.5  -0.3
 5000   5.0  -0.3
 5250   0.0  -0.3
 5250   0.5  -0.3
 5250   1.0  -0.3
 5250   1.5  -0.3
 5250   2.0  -0.3
 5250   2.5  -0.3
 5250   3.0  -0.3
 5250   3.5  -0.3
 5250   4.0  -0.3
 5250   4.5  -0.3
 5250   5.0  -0.3
 5500   0.0  -0.3
 5500   0.5  -0.3
 5500   1.0  -0.3
 5500   1.5  -0.3
 5500   2.0  -0.3
 5500   2.5  -0.3
 5500   3.0  -0.3
 5500   3.5  -0.3
 5500   4.0  -0.3
 5500   4.5  -0.3
 5500   5.0  -0.3
 5750   0.0  -0.3
 5750   0.5  -0.3
 5750   1.0  -0.3
 5750   1.5  -0.3
 5750   2.0  -0.3
 5750   2.5  -0.3
 5750   3.0  -0.3
 5750   3.5  -0.3
 5750   4.0  -0.3
 5750   4.5  -0.3
 5750   5.0  -0.3
 6000   0.0  -0.3
 6000   0.5  -0.3
 6000   1.0  -0.3
 6000   1.5  -0.3
 6000   2.0  -0.3
 6000   2.5  -0.3
 6000   3.0  -0.3
 6000   3.5  -0.3
 6000   4.0  -0.3
 6000   4.5  -0.3
 6000   5.0  -0.3
 6250   0.5  -0.3
 6250   1.0  -0.3
 6250   1.5  -0.3
 6250   2.0  -0.3
 6250   2.5  -0.3
 6250   3.0  -0.3
 6250   3.5  -0.3
 6250   4.0  -0.3
 6250   4.5  -0.3
 6250   5.0  -0.3
 6500   0.5  -0.3
 6500   1.0  -0.3
 6500   1.5  -0.3
 6500   2.0  -0.3
 6500   2.5  -0.3
 6500   3.0  -0.3
 6500   3.5  -0.3
 6500   4.0  -0.3
 6500   4.5  -0.3
 6500   5.0  -0.3
 6750   0.5  -0.3
 6750   1.0  -0.3
 6750   1.5  -0.3
 6750   2.0  -0.3
 6750   2.5  -0.3
 6750   3.0  -0.3
 6750   3.5  -0.3
 6750   4.0  -0.3
 6750   4.5  -0.3
 6750   5.0  -0.3
 7000   0.5  -0.3
 7000   1.0  -0.3
 7000   1.5  -0.3
 7000   2.0  -0.3
 7000   2.5  -0.3
 7000   3.0  -0.3
 7000   3.5  -0.3
 7000   4.0  -0.3
 7000   4.5  -0.3
 7000   5.0  -0.3
 7250   0.5  -0.3
 7250   1.0  -0.3
 7250   1.5  -0.3
 7250   2.0  -0.3
 7250   2.5  -0.3
 7250   3.0  -0.3
 7250   3.5  -0.3
 7250   4.0  -0.3
 7250   4.5  -0.3
 7250   5.0  -0.3
 7500   0.5  -0.3
 7500   1.0  -0.3
 7500   1.5  -0.3
 7500   2.0  -0.3
 7500   2.5  -0.3
 7500   3.0  -0.3
 7500   3.5  -0.3
 7500   4.0  -0.3
 7500   4.5  -0.3
 7500   5.0  -0.3
 7750   1.0  -0.3
 7750   1.5  -0.3
 7750   2.0  -0.3
 7750   2.5  -0.3
 7750   3.0  -0.3
 7750   3.5  -0.3
 7750   4.0  -0.3
 7750   4.5  -0.3
 7750   5.0  -0.3
 8000   1.0  -0.3
 8000   1.5  -0.3
 8000   2.0  -0.3
 8000   2.5  -0.3
 8000   3.0  -0.3
 8000   3.5  -0.3
 8000   4.0  -0.3
 8000   4.5  -0.3
 8000   5.0  -0.3
 8250   1.0  -0.3
 8250   1.5  -0.3
 8250   2.0  -0.3
 8250   2.5  -0.3
 8250   3.0  -0.3
 8250   3.5  -0.3
 8250   4.0  -0.3
 8250   4.5  -0.3
 8250   5.0  -0.3
 8500   1.0  -0.3
 8500   1.5  -0.3
 8500   2.0  -0.3
 8500   2.5  -0.3
 8500   3.0  -0.3
 8500   3.5  -0.3
 8500   4.0  -0.3
 8500   4.5  -0.3
 8500   5.0  -0.3
 8750   1.5  -0.3
 8750   2.0  -0.3
 8750   2.5  -0.3
 8750   3.0  -0.3
 8750   3.5  -0.3
 8750   4.0  -0.3
 8750   4.5  -0.3
 8750   5.0  -0.3
 9000   1.5  -0.3
 9000   2.0  -0.3
 9000   2.5  -0.3
 9000   3.0  -0.3
 9000   3.5  -0.3
 9000   4.0  -0.3
 9000   4.5  -0.3
 9000   5.0  -0.3
 9250   2.0  -0.3
 9250   2.5  -0.3
 9250   3.0  -0.3
 9250   3.5  -0.3
 9250   4.0  -0.3
 9250   4.5  -0.3
 9250   5.0  -0.3
 9500   2.0  -0.3
 9500   2.5  -0.3
 9500   3.0  -0.3
 9500   3.5  -0.3
 9500   4.0  -0.3
 9500   4.5  -0.3
 9500   5.0  -0.3
 9750   2.0  -0.3
 9750   2.5  -0.3
 9750   3.0  -0.3
 9750   3.5  -0.3
 9750   4.0  -0.3
 9750   4.5  -0.3
 9750   5.0  -0.3
10000   2.0  -0.3
10000   2.5  -0.3
10000   3.0  -0.3
10000   3.5  -0.3
10000   4.0  -0.3
10000   4.5  -0.3
10000   5.0  -0.3
10500   2.0  -0.3
10500   2.5  -0.3
10500   3.0  -0.3
10500   3.5  -0.3
10500   4.0  -0.3
10500   4.5  -0.3
10500   5.0  -0.3
11000   2.5  -0.3
11000   3.0  -0.3
11000   3.5  -0.3
11000   4.0  -0.3
11000   4.5  -0.3
11000   5.0  -0.3
11500   2.5  -0.3
11500   3.0  -0.3
11500   3.5  -0.3
11500   4.0  -0.3
11500   4.5  -0.3
11500   5.0  -0.3
12000   2.5  -0.3
12000   3.0  -0.3
12000   3.5  -0.3
12000   4.0  -0.3
12000   4.5  -0.3
12000   5.0  -0.3
12500   2.5  -0.3
12500   3.0  -0.3
12500   3.5  -0.3
12500   4.0  -0.3
12500   4.5  -0.3
12500   5.0  -0.3
13000   2.5  -0.3
13000   3.0  -0.3
13000   3.5  -0.3
13000   4.0  -0.3
13000   4.5  -0.3
13000   5.0  -0.3
14000   2.0  -0.3
14000   2.5  -0.3
14000   3.0  -0.3
14000   3.5  -0.3
14000   4.0  -0.3
14000   4.5  -0.3
14000   5.0  -0.3
15000   2.5  -0.3
15000   3.0  -0.3
15000   3.5  -0.3
15000   4.0  -0.3
15000   4.5  -0.3
15000   5.0  -0.3
16000   2.5  -0.3
16000   3.0  -0.3
16000   3.5  -0.3
16000   4.0  -0.3
16000   4.5  -0.3
16000   5.0  -0.3
17000   2.5  -0.3
17000   3.0  -0.3
17000   3.5  -0.3
17000   4.0  -0.3
17000   4.5  -0.3
17000   5.0  -0.3
18000   2.5  -0.3
18000   3.0  -0.3
18000   3.5  -0.3
18000   4.0  -0.3
18000   4.5  -0.3
18000   5.0  -0.3
19000   2.5  -0.3
19000   3.0  -0.3
19000   3.5  -0.3
19000   4.0  -0.3
19000   4.5  -0.3
19000   5.0  -0.3
20000   3.0  -0.3
20000   3.5  -0.3
20000   4.0  -0.3
20000   4.5  -0.3
20000   5.0  -0.3
21000   3.0  -0.3
21000   3.5  -0.3
21000   4.0  -0.3
21000   4.5  -0.3
21000   5.0  -0.3
22000   3.0  -0.3
22000   3.5  -0.3
22000   4.0  -0.3
22000   4.5  -0.3
22000   5.0  -0.3
23000   3.0  -0.3
23000   3.5  -0.3
23000   4.0  -0.3
23000   4.5  -0.3
23000   5.0  -0.3
24000   3.0  -0.3
24000   3.5  -0.3
24000   4.0  -0.3
24000   4.5  -0.3
24000   5.0  -0.3
25000   3.0  -0.3
25000   3.5  -0.3
25000   4.0  -0.3
25000   4.5  -0.3
25000   5.0  -0.3
26000   3.0  -0.3
26000   3.5  -0.3
26000   4.0  -0.3
26000   4.5  -0.3
26000   5.0  -0.3
27000   3.5  -0.3
27000   4.0  -0.3
27000   4.5  -0.3
27000   5.0  -0.3
28000   3.5  -0.3
28000   4.0  -0.3
28000   4.5  -0.3
28000   5.0  -0.3
29000   3.5  -0.3
29000   4.0  -0.3
29000   4.5  -0.3
29000   5.0  -0.3
30000   3.5  -0.3
30000   4.0  -0.3
30000   4.5  -0.3
30000   5.0  -0.3
31000   3.5  -0.3
31000   4.0  -0.3
31000   4.5  -0.3
31000   5.0  -0.3
32000   4.0  -0.3
32000   4.5  -0.3
32000   5.0  -0.3
33000   4.0  -0.3
33000   4.5  -0.3
33000   5.0  -0.3
34000   4.0  -0.3
34000   4.5  -0.3
34000   5.0  -0.3
35000   4.0  -0.3
35000   4.5  -0.3
35000   5.0  -0.3
37500   4.5  -0.3
37500   5.0  -0.3
40000   4.5  -0.3
40000   5.0  -0.3
42500   5.0  -0.3
45000   5.0  -0.3
47500   5.0  -0.3
50000   5.0  -0.3
 3500   0.0  -0.2
 3500   0.5  -0.2
 3500   1.0  -0.2
 3500   1.5  -0.2
 3500   2.0  -0.2
 3500   2.5  -0.2
 3500   3.0  -0.2
 3500   3.5  -0.2
 3500   4.0  -0.2
 3500   4.5  -0.2
 3500   5.0  -0.2
 3750   0.0  -0.2
 3750   0.5  -0.2
 3750   1.0  -0.2
 3750   1.5  -0.2
 3750   2.0  -0.2
 3750   2.5  -0.2
 3750   3.0  -0.2
 3750   3.5  -0.2
 3750   4.0  -0.2
 3750   4.5  -0.2
 3750   5.0  -0.2
 4000   0.0  -0.2
 4000   0.5  -0.2
 4000   1.0  -0.2
 4000   1.5  -0.2
 4000   2.0  -0.2
 4000   2.5  -0.2
 4000   3.0  -0.2
 4000   3.5  -0.2
 4000   4.0  -0.2
 4000   4.5  -0.2
 4000   5.0  -0.2
 4250   0.0  -0.2
 4250   0.5  -0.2
 4250   1.0  -0.2
 4250   1.5  -0.2
 4250   2.0  -0.2
 4250   2.5  -0.2
